portfolio_id,ticker,asset_class,quantity
P00391,TLT,Bonds,141.0
P00391,UNH,Equity,24.0
P00391,PEP,Equity,75.0
P00391,CASH,Cash,12909.3
P00391,CRM,Equity,29.0
P00391,IEF,Bonds,61.0
P00392,MSFT,Equity,19.0
P00392,GOOGL,Equity,57.0
P00392,AGG,Bonds,51.0
P00392,TLT,Bonds,123.0
P00392,NVDA,Equity,24.0
P00392,CSCO,Equity,54.0
P00392,HYG,Bonds,164.0
P00392,AAPL,Equity,63.0
P00392,COST,Equity,62.0
P00392,CASH,Cash,4160.59
P00393,LQD,Bonds,26.0
P00393,ORCL,Equity,57.0
P00393,UNH,Equity,32.0
P00393,PEP,Equity,37.0
P00393,CSCO,Equity,7.0
P00393,COST,Equity,24.0
P00393,IEF,Bonds,16.0
P00393,CRM,Equity,70.0
P00393,AMZN,Equity,23.0
P00393,BND,Bonds,115.0
P00394,GOOGL,Equity,7.0
P00394,NVDA,Equity,55.0
P00394,TMO,Equity,29.0
P00394,META,Equity,72.0
P00394,HYG,Bonds,178.0
P00394,INTC,Equity,29.0
P00394,IEF,Bonds,181.0
P00394,CRM,Equity,79.0
P00394,ADBE,Equity,66.0
P00395,NVDA,Equity,68.0
P00395,PEP,Equity,23.0
P00395,AAPL,Equity,48.0
P00395,CASH,Cash,1811.49
P00395,IEF,Bonds,28.0
P00395,ADBE,Equity,79.0
P00395,BND,Bonds,72.0
P00396,LQD,Bonds,152.0
P00396,ORCL,Equity,65.0
P00396,V,Equity,69.0
P00396,AGG,Bonds,199.0
P00396,UNH,Equity,23.0
P00396,TMO,Equity,8.0
P00396,COST,Equity,35.0
P00396,AAPL,Equity,14.0
P00396,IEF,Bonds,14.0
P00396,CASH,Cash,7528.32
P00396,AMZN,Equity,63.0
P00397,MSFT,Equity,47.0
P00397,ORCL,Equity,28.0
P00397,TLT,Bonds,134.0
P00397,NVDA,Equity,22.0
P00397,CASH,Cash,780.44
P00397,IEF,Bonds,155.0
P00397,NFLX,Equity,51.0
P00397,KO,Equity,62.0
P00398,LQD,Bonds,17.0
P00398,ORCL,Equity,67.0
P00398,V,Equity,51.0
P00398,TLT,Bonds,117.0
P00398,META,Equity,51.0
P00398,CSCO,Equity,69.0
P00398,NVDA,Equity,49.0
P00398,COST,Equity,48.0
P00398,IEF,Bonds,198.0
P00398,ADBE,Equity,61.0
P00398,AMZN,Equity,38.0
P00398,KO,Equity,58.0
P00399,ORCL,Equity,34.0
P00399,GOOGL,Equity,22.0
P00399,AGG,Bonds,123.0
P00399,INTC,Equity,74.0
P00399,CSCO,Equity,74.0
P00399,TMO,Equity,30.0
P00399,HYG,Bonds,110.0
P00399,CRM,Equity,20.0
P00399,ADBE,Equity,79.0
P00399,AMZN,Equity,78.0
P00399,BND,Bonds,133.0
P00400,MSFT,Equity,65.0
P00400,LQD,Bonds,145.0
P00400,ORCL,Equity,49.0
P00400,TMO,Equity,9.0
P00400,CASH,Cash,9367.9
P00401,HD,Equity,55.0
P00401,LQD,Bonds,138.0
P00401,JPM,Equity,32.0
P00401,CSCO,Equity,75.0
P00401,NFLX,Equity,17.0
P00402,MSFT,Equity,42.0
P00402,LQD,Bonds,141.0
P00402,V,Equity,57.0
P00402,GOOGL,Equity,53.0
P00402,UNH,Equity,25.0
P00402,PEP,Equity,16.0
P00402,HYG,Bonds,130.0
P00402,COST,Equity,49.0
P00402,AAPL,Equity,18.0
P00402,CRM,Equity,57.0
P00402,BND,Bonds,96.0
P00402,KO,Equity,55.0
P00403,HD,Equity,67.0
P00403,ORCL,Equity,17.0
P00403,GOOGL,Equity,6.0
P00403,TLT,Bonds,158.0
P00403,PEP,Equity,50.0
P00403,HYG,Bonds,142.0
P00403,AAPL,Equity,67.0
P00403,CASH,Cash,16154.81
P00403,BND,Bonds,192.0
P00403,NFLX,Equity,45.0
P00404,JPM,Equity,41.0
P00404,GOOGL,Equity,35.0
P00404,AGG,Bonds,39.0
P00404,TLT,Bonds,118.0
P00404,INTC,Equity,25.0
P00404,CSCO,Equity,74.0
P00404,TMO,Equity,48.0
P00404,CASH,Cash,12060.38
P00404,BND,Bonds,77.0
P00404,NFLX,Equity,8.0
P00404,KO,Equity,7.0
P00405,GOOGL,Equity,36.0
P00405,INTC,Equity,11.0
P00405,CRM,Equity,50.0
P00405,BND,Bonds,177.0
P00405,NFLX,Equity,71.0
P00406,MSFT,Equity,54.0
P00406,LQD,Bonds,50.0
P00406,TMO,Equity,69.0
P00406,META,Equity,71.0
P00406,AAPL,Equity,19.0
P00406,BND,Bonds,150.0
P00406,NFLX,Equity,26.0
P00407,LQD,Bonds,162.0
P00407,GOOGL,Equity,79.0
P00407,NVDA,Equity,7.0
P00407,TMO,Equity,72.0
P00407,COST,Equity,51.0
P00407,BND,Bonds,194.0
P00407,KO,Equity,39.0
P00408,HD,Equity,68.0
P00408,TLT,Bonds,21.0
P00408,NVDA,Equity,30.0
P00408,CSCO,Equity,10.0
P00408,COST,Equity,78.0
P00408,CASH,Cash,16430.99
P00408,CRM,Equity,68.0
P00408,BND,Bonds,188.0
P00409,HD,Equity,11.0
P00409,LQD,Bonds,83.0
P00409,JPM,Equity,10.0
P00409,ORCL,Equity,20.0
P00409,TLT,Bonds,53.0
P00409,PEP,Equity,40.0
P00409,CSCO,Equity,25.0
P00409,COST,Equity,12.0
P00409,NFLX,Equity,17.0
P00410,ORCL,Equity,16.0
P00410,HYG,Bonds,194.0
P00410,META,Equity,61.0
P00410,PEP,Equity,77.0
P00410,COST,Equity,37.0
P00410,IEF,Bonds,62.0
P00410,NFLX,Equity,64.0
P00411,MSFT,Equity,29.0
P00411,HD,Equity,27.0
P00411,ORCL,Equity,22.0
P00411,JPM,Equity,14.0
P00411,TLT,Bonds,58.0
P00411,UNH,Equity,31.0
P00411,TMO,Equity,55.0
P00411,CSCO,Equity,9.0
P00411,AAPL,Equity,20.0
P00411,CASH,Cash,16275.96
P00411,IEF,Bonds,37.0
P00411,BND,Bonds,75.0
P00412,MSFT,Equity,69.0
P00412,HD,Equity,16.0
P00412,JPM,Equity,11.0
P00412,ORCL,Equity,41.0
P00412,AGG,Bonds,67.0
P00412,UNH,Equity,47.0
P00412,META,Equity,65.0
P00412,NVDA,Equity,15.0
P00412,HYG,Bonds,120.0
P00413,ORCL,Equity,42.0
P00413,GOOGL,Equity,15.0
P00413,TLT,Bonds,128.0
P00413,CASH,Cash,5835.99
P00413,CRM,Equity,41.0
P00414,MSFT,Equity,11.0
P00414,HD,Equity,39.0
P00414,ORCL,Equity,27.0
P00414,AGG,Bonds,166.0
P00414,TMO,Equity,9.0
P00414,HYG,Bonds,89.0
P00414,CASH,Cash,9439.41
P00414,AAPL,Equity,59.0
P00414,IEF,Bonds,119.0
P00414,NFLX,Equity,55.0
P00414,KO,Equity,63.0
P00415,JPM,Equity,69.0
P00415,V,Equity,28.0
P00415,AGG,Bonds,112.0
P00415,PEP,Equity,68.0
P00415,META,Equity,79.0
P00415,CASH,Cash,17845.63
P00415,CRM,Equity,32.0
P00415,BND,Bonds,47.0
P00415,NFLX,Equity,41.0
P00416,MSFT,Equity,60.0
P00416,GOOGL,Equity,41.0
P00416,META,Equity,41.0
P00416,CASH,Cash,16845.49
P00416,BND,Bonds,78.0
P00416,NFLX,Equity,69.0
P00417,ORCL,Equity,35.0
P00417,TLT,Bonds,72.0
P00417,UNH,Equity,39.0
P00417,NVDA,Equity,62.0
P00417,CSCO,Equity,14.0
P00417,META,Equity,19.0
P00417,AAPL,Equity,76.0
P00417,CASH,Cash,3922.09
P00417,IEF,Bonds,117.0
P00417,COST,Equity,48.0
P00417,BND,Bonds,103.0
P00418,HD,Equity,53.0
P00418,LQD,Bonds,53.0
P00418,ORCL,Equity,46.0
P00418,CSCO,Equity,32.0
P00418,ADBE,Equity,54.0
P00419,LQD,Bonds,36.0
P00419,V,Equity,47.0
P00419,TLT,Bonds,45.0
P00419,META,Equity,25.0
P00419,COST,Equity,21.0
P00419,CASH,Cash,4065.34
P00419,AMZN,Equity,66.0
P00419,BND,Bonds,64.0
P00419,NFLX,Equity,74.0
P00419,KO,Equity,77.0
P00420,LQD,Bonds,118.0
P00420,ORCL,Equity,15.0
P00420,JPM,Equity,33.0
P00420,V,Equity,64.0
P00420,TLT,Bonds,79.0
P00420,PEP,Equity,11.0
P00420,NVDA,Equity,46.0
P00420,COST,Equity,68.0
P00420,CASH,Cash,16020.56
P00420,AAPL,Equity,18.0
P00420,BND,Bonds,137.0
P00421,V,Equity,21.0
P00421,INTC,Equity,21.0
P00421,CASH,Cash,17544.4
P00421,COST,Equity,23.0
P00421,CRM,Equity,24.0
P00421,IEF,Bonds,10.0
P00422,MSFT,Equity,70.0
P00422,HD,Equity,64.0
P00422,LQD,Bonds,129.0
P00422,GOOGL,Equity,61.0
P00422,AGG,Bonds,38.0
P00422,UNH,Equity,39.0
P00422,AAPL,Equity,31.0
P00422,CRM,Equity,12.0
P00422,ADBE,Equity,41.0
P00422,BND,Bonds,184.0
P00422,KO,Equity,8.0
P00423,LQD,Bonds,65.0
P00423,JPM,Equity,20.0
P00423,GOOGL,Equity,22.0
P00423,ORCL,Equity,73.0
P00423,TLT,Bonds,98.0
P00423,COST,Equity,39.0
P00423,AAPL,Equity,62.0
P00423,AMZN,Equity,16.0
P00423,NFLX,Equity,41.0
P00424,JPM,Equity,37.0
P00424,GOOGL,Equity,49.0
P00424,ORCL,Equity,79.0
P00424,TLT,Bonds,156.0
P00424,TMO,Equity,34.0
P00424,CASH,Cash,16637.28
P00425,LQD,Bonds,42.0
P00425,ORCL,Equity,7.0
P00425,NVDA,Equity,20.0
P00425,HYG,Bonds,74.0
P00425,META,Equity,43.0
P00425,COST,Equity,51.0
P00425,AAPL,Equity,73.0
P00425,CRM,Equity,43.0
P00425,IEF,Bonds,105.0
P00425,CASH,Cash,1479.74
P00425,AMZN,Equity,7.0
P00426,V,Equity,46.0
P00426,UNH,Equity,37.0
P00426,INTC,Equity,67.0
P00426,TMO,Equity,17.0
P00426,HYG,Bonds,14.0
P00426,CASH,Cash,9256.26
P00426,COST,Equity,22.0
P00426,BND,Bonds,19.0
P00426,KO,Equity,59.0
P00427,ORCL,Equity,13.0
P00427,GOOGL,Equity,50.0
P00427,HYG,Bonds,63.0
P00427,AAPL,Equity,18.0
P00427,CASH,Cash,7905.15
P00428,MSFT,Equity,65.0
P00428,GOOGL,Equity,34.0
P00428,AGG,Bonds,152.0
P00428,INTC,Equity,14.0
P00428,AMZN,Equity,62.0
P00428,NFLX,Equity,22.0
P00429,HD,Equity,55.0
P00429,META,Equity,47.0
P00429,CSCO,Equity,74.0
P00429,CRM,Equity,34.0
P00429,IEF,Bonds,22.0
P00429,ADBE,Equity,6.0
P00429,AMZN,Equity,67.0
P00429,BND,Bonds,109.0
P00429,KO,Equity,63.0
P00430,HD,Equity,22.0
P00430,ORCL,Equity,30.0
P00430,AGG,Bonds,15.0
P00430,NVDA,Equity,77.0
P00430,HYG,Bonds,136.0
P00430,CASH,Cash,18697.5
P00430,AAPL,Equity,24.0
P00430,KO,Equity,50.0
P00431,AGG,Bonds,138.0
P00431,TLT,Bonds,70.0
P00431,INTC,Equity,68.0
P00431,AAPL,Equity,76.0
P00431,CASH,Cash,17754.67
P00431,AMZN,Equity,60.0
P00431,KO,Equity,25.0
P00432,HD,Equity,26.0
P00432,ORCL,Equity,77.0
P00432,V,Equity,5.0
P00432,AGG,Bonds,146.0
P00432,TLT,Bonds,144.0
P00432,NVDA,Equity,51.0
P00432,META,Equity,79.0
P00432,CASH,Cash,6581.65
P00432,IEF,Bonds,74.0
P00432,NFLX,Equity,10.0
P00433,MSFT,Equity,38.0
P00433,LQD,Bonds,59.0
P00433,ORCL,Equity,30.0
P00433,INTC,Equity,67.0
P00433,HYG,Bonds,187.0
P00433,CASH,Cash,4121.79
P00433,CRM,Equity,32.0
P00434,GOOGL,Equity,74.0
P00434,TLT,Bonds,21.0
P00434,UNH,Equity,11.0
P00434,INTC,Equity,17.0
P00434,CASH,Cash,12106.65
P00434,AMZN,Equity,16.0
P00435,MSFT,Equity,77.0
P00435,HD,Equity,38.0
P00435,GOOGL,Equity,42.0
P00435,V,Equity,23.0
P00435,TLT,Bonds,99.0
P00435,AGG,Bonds,135.0
P00435,NVDA,Equity,61.0
P00435,PEP,Equity,61.0
P00435,COST,Equity,48.0
P00435,CRM,Equity,72.0
P00435,ADBE,Equity,66.0
P00435,BND,Bonds,153.0
P00436,V,Equity,9.0
P00436,TLT,Bonds,11.0
P00436,PEP,Equity,20.0
P00436,NVDA,Equity,54.0
P00436,TMO,Equity,35.0
P00436,COST,Equity,35.0
P00436,INTC,Equity,71.0
P00436,IEF,Bonds,180.0
P00436,CASH,Cash,18228.92
P00437,AGG,Bonds,69.0
P00437,UNH,Equity,56.0
P00437,NVDA,Equity,25.0
P00437,TMO,Equity,19.0
P00437,HYG,Bonds,45.0
P00437,PEP,Equity,30.0
P00437,CRM,Equity,37.0
P00437,ADBE,Equity,67.0
P00438,HD,Equity,13.0
P00438,ORCL,Equity,60.0
P00438,GOOGL,Equity,44.0
P00438,AGG,Bonds,64.0
P00438,TLT,Bonds,103.0
P00438,JPM,Equity,27.0
P00438,META,Equity,49.0
P00438,CSCO,Equity,37.0
P00438,COST,Equity,17.0
P00438,CASH,Cash,2773.37
P00438,IEF,Bonds,113.0
P00438,ADBE,Equity,72.0
P00439,LQD,Bonds,75.0
P00439,ORCL,Equity,59.0
P00439,HYG,Bonds,135.0
P00439,CSCO,Equity,74.0
P00439,INTC,Equity,66.0
P00439,AAPL,Equity,47.0
P00439,AMZN,Equity,54.0
P00439,NFLX,Equity,72.0
P00439,KO,Equity,34.0
P00440,ORCL,Equity,29.0
P00440,TLT,Bonds,12.0
P00440,UNH,Equity,66.0
P00440,HYG,Bonds,162.0
P00440,CSCO,Equity,12.0
P00440,PEP,Equity,48.0
P00440,ADBE,Equity,39.0
P00440,KO,Equity,13.0
P00441,HD,Equity,78.0
P00441,LQD,Bonds,50.0
P00441,INTC,Equity,10.0
P00441,NVDA,Equity,49.0
P00441,HYG,Bonds,150.0
P00441,CRM,Equity,7.0
P00441,AMZN,Equity,54.0
P00441,KO,Equity,44.0
P00442,LQD,Bonds,29.0
P00442,V,Equity,17.0
P00442,TLT,Bonds,117.0
P00442,NVDA,Equity,27.0
P00442,META,Equity,75.0
P00442,HYG,Bonds,165.0
P00442,CASH,Cash,19679.56
P00442,CRM,Equity,24.0
P00442,AMZN,Equity,77.0
P00442,NFLX,Equity,37.0
P00443,MSFT,Equity,31.0
P00443,V,Equity,8.0
P00443,TLT,Bonds,20.0
P00443,INTC,Equity,56.0
P00443,NVDA,Equity,39.0
P00443,META,Equity,21.0
P00443,HYG,Bonds,126.0
P00443,PEP,Equity,23.0
P00443,IEF,Bonds,119.0
P00443,ADBE,Equity,31.0
P00443,AMZN,Equity,66.0
P00443,NFLX,Equity,66.0
P00444,MSFT,Equity,40.0
P00444,LQD,Bonds,76.0
P00444,ORCL,Equity,32.0
P00444,GOOGL,Equity,65.0
P00444,AGG,Bonds,72.0
P00444,INTC,Equity,20.0
P00444,PEP,Equity,11.0
P00444,HYG,Bonds,98.0
P00444,COST,Equity,41.0
P00444,CASH,Cash,16897.72
P00444,CRM,Equity,21.0
P00445,AGG,Bonds,82.0
P00445,PEP,Equity,65.0
P00445,CASH,Cash,16560.66
P00445,AMZN,Equity,33.0
P00445,BND,Bonds,97.0
P00445,NFLX,Equity,27.0
P00445,KO,Equity,74.0
P00446,LQD,Bonds,32.0
P00446,ORCL,Equity,75.0
P00446,PEP,Equity,56.0
P00446,CSCO,Equity,44.0
P00446,CASH,Cash,1136.85
P00446,IEF,Bonds,100.0
P00446,ADBE,Equity,35.0
P00446,NFLX,Equity,17.0
P00447,V,Equity,54.0
P00447,TLT,Bonds,194.0
P00447,UNH,Equity,47.0
P00447,HYG,Bonds,145.0
P00447,CASH,Cash,1834.78
P00447,AMZN,Equity,36.0
P00447,NFLX,Equity,13.0
P00448,V,Equity,50.0
P00448,AGG,Bonds,188.0
P00448,GOOGL,Equity,54.0
P00448,TMO,Equity,10.0
P00448,CSCO,Equity,31.0
P00448,CASH,Cash,11237.94
P00448,IEF,Bonds,86.0
P00449,LQD,Bonds,168.0
P00449,JPM,Equity,66.0
P00449,GOOGL,Equity,50.0
P00449,TLT,Bonds,80.0
P00449,META,Equity,24.0
P00449,TMO,Equity,12.0
P00449,CSCO,Equity,31.0
P00449,AAPL,Equity,35.0
P00449,HYG,Bonds,138.0
P00449,CASH,Cash,13334.12
P00449,NVDA,Equity,10.0
P00449,ADBE,Equity,34.0
P00450,MSFT,Equity,18.0
P00450,AGG,Bonds,39.0
P00450,NVDA,Equity,67.0
P00450,META,Equity,8.0
P00450,NFLX,Equity,36.0
P00451,HD,Equity,17.0
P00451,LQD,Bonds,177.0
P00451,JPM,Equity,46.0
P00451,V,Equity,22.0
P00451,INTC,Equity,42.0
P00451,HYG,Bonds,148.0
P00451,META,Equity,76.0
P00451,AAPL,Equity,21.0
P00451,CASH,Cash,17780.54
P00451,AMZN,Equity,75.0
P00451,BND,Bonds,184.0
P00452,AGG,Bonds,130.0
P00452,TLT,Bonds,129.0
P00452,NVDA,Equity,35.0
P00452,CSCO,Equity,61.0
P00452,META,Equity,44.0
P00452,COST,Equity,55.0
P00452,CRM,Equity,37.0
P00452,NFLX,Equity,59.0
P00453,JPM,Equity,66.0
P00453,GOOGL,Equity,15.0
P00453,NVDA,Equity,67.0
P00453,CASH,Cash,11035.78
P00453,IEF,Bonds,170.0
P00453,KO,Equity,37.0
P00454,MSFT,Equity,33.0
P00454,LQD,Bonds,183.0
P00454,GOOGL,Equity,23.0
P00454,META,Equity,68.0
P00454,CSCO,Equity,41.0
P00454,HYG,Bonds,107.0
P00454,NVDA,Equity,28.0
P00454,CRM,Equity,47.0
P00454,IEF,Bonds,71.0
P00454,ADBE,Equity,7.0
P00454,AMZN,Equity,25.0
P00455,MSFT,Equity,5.0
P00455,AGG,Bonds,195.0
P00455,TMO,Equity,77.0
P00455,CSCO,Equity,34.0
P00455,NFLX,Equity,59.0
P00456,HD,Equity,30.0
P00456,GOOGL,Equity,55.0
P00456,AGG,Bonds,163.0
P00456,TLT,Bonds,189.0
P00456,PEP,Equity,35.0
P00456,TMO,Equity,63.0
P00456,CASH,Cash,5685.6
P00456,ADBE,Equity,79.0
P00456,AMZN,Equity,6.0
P00456,BND,Bonds,124.0
P00456,KO,Equity,54.0
P00457,JPM,Equity,56.0
P00457,GOOGL,Equity,14.0
P00457,AGG,Bonds,188.0
P00457,TLT,Bonds,44.0
P00457,INTC,Equity,51.0
P00457,CSCO,Equity,21.0
P00457,HYG,Bonds,68.0
P00457,AAPL,Equity,45.0
P00457,CASH,Cash,8635.27
P00457,TMO,Equity,17.0
P00457,NFLX,Equity,17.0
P00458,HD,Equity,36.0
P00458,LQD,Bonds,153.0
P00458,ORCL,Equity,72.0
P00458,AGG,Bonds,25.0
P00458,UNH,Equity,34.0
P00458,TMO,Equity,12.0
P00458,CSCO,Equity,6.0
P00458,INTC,Equity,54.0
P00458,HYG,Bonds,124.0
P00458,CASH,Cash,3678.87
P00459,HD,Equity,22.0
P00459,LQD,Bonds,14.0
P00459,ORCL,Equity,67.0
P00459,UNH,Equity,78.0
P00459,TMO,Equity,15.0
P00459,META,Equity,22.0
P00459,INTC,Equity,70.0
P00459,HYG,Bonds,186.0
P00459,ADBE,Equity,36.0
P00459,BND,Bonds,19.0
P00459,NFLX,Equity,7.0
P00460,JPM,Equity,48.0
P00460,V,Equity,34.0
P00460,GOOGL,Equity,7.0
P00460,TLT,Bonds,120.0
P00460,NVDA,Equity,5.0
P00460,CSCO,Equity,64.0
P00460,HYG,Bonds,68.0
P00460,CRM,Equity,8.0
P00460,IEF,Bonds,121.0
P00460,KO,Equity,34.0
P00461,MSFT,Equity,78.0
P00461,ORCL,Equity,45.0
P00461,TLT,Bonds,62.0
P00461,META,Equity,58.0
P00461,CSCO,Equity,25.0
P00461,TMO,Equity,72.0
P00461,AAPL,Equity,33.0
P00461,IEF,Bonds,114.0
P00461,BND,Bonds,19.0
P00461,NFLX,Equity,36.0
P00461,KO,Equity,67.0
P00462,MSFT,Equity,65.0
P00462,LQD,Bonds,52.0
P00462,V,Equity,21.0
P00462,PEP,Equity,66.0
P00462,CASH,Cash,18642.77
P00462,AMZN,Equity,12.0
P00463,MSFT,Equity,38.0
P00463,HD,Equity,30.0
P00463,JPM,Equity,70.0
P00463,META,Equity,11.0
P00463,HYG,Bonds,50.0
P00463,CSCO,Equity,61.0
P00463,COST,Equity,8.0
P00463,IEF,Bonds,103.0
P00463,BND,Bonds,94.0
P00463,NFLX,Equity,30.0
P00463,KO,Equity,34.0
P00464,MSFT,Equity,44.0
P00464,V,Equity,17.0
P00464,TLT,Bonds,118.0
P00464,UNH,Equity,65.0
P00464,PEP,Equity,62.0
P00464,AAPL,Equity,16.0
P00464,CASH,Cash,3410.36
P00464,IEF,Bonds,60.0
P00465,LQD,Bonds,78.0
P00465,JPM,Equity,35.0
P00465,ORCL,Equity,55.0
P00465,PEP,Equity,9.0
P00465,CSCO,Equity,7.0
P00465,HYG,Bonds,84.0
P00465,AAPL,Equity,57.0
P00465,CASH,Cash,4271.99
P00465,IEF,Bonds,131.0
P00465,NFLX,Equity,24.0
P00465,KO,Equity,71.0
P00466,LQD,Bonds,180.0
P00466,ORCL,Equity,27.0
P00466,JPM,Equity,22.0
P00466,TLT,Bonds,88.0
P00466,UNH,Equity,23.0
P00466,INTC,Equity,55.0
P00466,CSCO,Equity,66.0
P00466,PEP,Equity,55.0
P00466,CRM,Equity,66.0
P00467,LQD,Bonds,85.0
P00467,GOOGL,Equity,16.0
P00467,AGG,Bonds,150.0
P00467,UNH,Equity,32.0
P00467,META,Equity,55.0
P00467,TMO,Equity,25.0
P00467,CSCO,Equity,11.0
P00467,CASH,Cash,19855.35
P00467,COST,Equity,16.0
P00467,IEF,Bonds,197.0
P00467,NFLX,Equity,78.0
P00468,ORCL,Equity,64.0
P00468,UNH,Equity,54.0
P00468,HYG,Bonds,119.0
P00468,CSCO,Equity,69.0
P00468,CRM,Equity,26.0
P00468,KO,Equity,40.0
P00469,MSFT,Equity,51.0
P00469,V,Equity,35.0
P00469,TLT,Bonds,91.0
P00469,INTC,Equity,29.0
P00469,NVDA,Equity,47.0
P00469,TMO,Equity,68.0
P00469,COST,Equity,20.0
P00469,AAPL,Equity,75.0
P00469,CRM,Equity,56.0
P00469,IEF,Bonds,166.0
P00469,ADBE,Equity,46.0
P00469,BND,Bonds,158.0
P00470,HD,Equity,6.0
P00470,JPM,Equity,66.0
P00470,V,Equity,8.0
P00470,AGG,Bonds,179.0
P00470,UNH,Equity,79.0
P00470,HYG,Bonds,65.0
P00470,AAPL,Equity,20.0
P00470,CASH,Cash,15424.59
P00470,IEF,Bonds,58.0
P00470,AMZN,Equity,69.0
P00471,JPM,Equity,12.0
P00471,TLT,Bonds,33.0
P00471,UNH,Equity,78.0
P00471,HYG,Bonds,138.0
P00471,PEP,Equity,68.0
P00471,META,Equity,29.0
P00471,CASH,Cash,13691.43
P00472,LQD,Bonds,122.0
P00472,JPM,Equity,50.0
P00472,V,Equity,56.0
P00472,GOOGL,Equity,48.0
P00472,TLT,Bonds,91.0
P00472,UNH,Equity,25.0
P00472,INTC,Equity,62.0
P00472,CSCO,Equity,21.0
P00472,TMO,Equity,56.0
P00472,AGG,Bonds,54.0
P00472,NVDA,Equity,51.0
P00472,AMZN,Equity,61.0
P00473,MSFT,Equity,21.0
P00473,HD,Equity,9.0
P00473,ORCL,Equity,14.0
P00473,V,Equity,50.0
P00473,AGG,Bonds,171.0
P00473,TLT,Bonds,18.0
P00473,PEP,Equity,60.0
P00473,COST,Equity,30.0
P00473,CASH,Cash,9831.3
P00473,ADBE,Equity,74.0
P00473,BND,Bonds,73.0
P00473,NFLX,Equity,39.0
P00474,MSFT,Equity,6.0
P00474,LQD,Bonds,25.0
P00474,NVDA,Equity,24.0
P00474,INTC,Equity,7.0
P00474,TMO,Equity,52.0
P00474,CASH,Cash,8814.77
P00474,PEP,Equity,46.0
P00474,BND,Bonds,43.0
P00474,NFLX,Equity,27.0
P00475,LQD,Bonds,136.0
P00475,JPM,Equity,77.0
P00475,GOOGL,Equity,8.0
P00475,META,Equity,71.0
P00475,INTC,Equity,48.0
P00475,CSCO,Equity,47.0
P00475,HYG,Bonds,105.0
P00475,CRM,Equity,10.0
P00475,IEF,Bonds,27.0
P00475,NFLX,Equity,50.0
P00475,KO,Equity,30.0
P00476,LQD,Bonds,184.0
P00476,V,Equity,35.0
P00476,UNH,Equity,15.0
P00476,META,Equity,58.0
P00476,CSCO,Equity,27.0
P00476,CASH,Cash,10746.67
P00477,TLT,Bonds,142.0
P00477,PEP,Equity,72.0
P00477,CSCO,Equity,64.0
P00477,META,Equity,55.0
P00477,COST,Equity,55.0
P00477,CASH,Cash,18945.53
P00477,TMO,Equity,27.0
P00477,ADBE,Equity,5.0
P00477,BND,Bonds,61.0
P00478,HD,Equity,21.0
P00478,TLT,Bonds,135.0
P00478,UNH,Equity,52.0
P00478,META,Equity,49.0
P00478,NVDA,Equity,6.0
P00478,HYG,Bonds,148.0
P00478,CASH,Cash,6808.84
P00478,CRM,Equity,54.0
P00478,IEF,Bonds,115.0
P00478,KO,Equity,30.0
P00479,JPM,Equity,15.0
P00479,ORCL,Equity,12.0
P00479,TLT,Bonds,167.0
P00479,NVDA,Equity,73.0
P00479,TMO,Equity,53.0
P00479,HYG,Bonds,29.0
P00479,AAPL,Equity,35.0
P00479,ADBE,Equity,59.0
P00479,KO,Equity,63.0
P00480,ORCL,Equity,13.0
P00480,AGG,Bonds,10.0
P00480,NVDA,Equity,58.0
P00480,COST,Equity,31.0
P00480,CASH,Cash,5462.39
P00480,BND,Bonds,12.0
P00480,NFLX,Equity,45.0
P00481,MSFT,Equity,68.0
P00481,GOOGL,Equity,76.0
P00481,TLT,Bonds,117.0
P00481,UNH,Equity,43.0
P00481,INTC,Equity,11.0
P00481,META,Equity,46.0
P00481,CASH,Cash,7909.59
P00481,IEF,Bonds,125.0
P00481,KO,Equity,34.0
P00482,LQD,Bonds,55.0
P00482,GOOGL,Equity,12.0
P00482,AGG,Bonds,69.0
P00482,UNH,Equity,12.0
P00482,PEP,Equity,18.0
P00482,META,Equity,79.0
P00482,HYG,Bonds,94.0
P00482,COST,Equity,44.0
P00482,AAPL,Equity,70.0
P00482,CRM,Equity,79.0
P00482,TMO,Equity,48.0
P00482,NFLX,Equity,65.0
P00483,HD,Equity,29.0
P00483,JPM,Equity,27.0
P00483,ORCL,Equity,35.0
P00483,TLT,Bonds,137.0
P00483,CSCO,Equity,56.0
P00483,CASH,Cash,6647.17
P00484,HD,Equity,14.0
P00484,AGG,Bonds,130.0
P00484,TLT,Bonds,34.0
P00484,CASH,Cash,11780.6
P00484,CRM,Equity,57.0
P00484,ADBE,Equity,57.0
P00484,AMZN,Equity,61.0
P00484,BND,Bonds,175.0
P00484,NFLX,Equity,42.0
P00484,KO,Equity,59.0
P00485,TLT,Bonds,127.0
P00485,TMO,Equity,18.0
P00485,COST,Equity,6.0
P00485,CASH,Cash,6048.56
P00485,IEF,Bonds,94.0
P00485,AMZN,Equity,51.0
P00485,KO,Equity,68.0
P00486,HD,Equity,19.0
P00486,ORCL,Equity,14.0
P00486,AGG,Bonds,193.0
P00486,UNH,Equity,13.0
P00486,HYG,Bonds,100.0
P00486,COST,Equity,48.0
P00486,CASH,Cash,11056.8
P00486,CRM,Equity,11.0
P00486,BND,Bonds,20.0
P00486,KO,Equity,12.0
P00487,V,Equity,48.0
P00487,GOOGL,Equity,45.0
P00487,TLT,Bonds,54.0
