portfolio_id,portfolio_name,advisor_name,risk_profile_name,base_currency,created_at
P01615,Client Portfolio 01615,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01616,Client Portfolio 01616,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01617,Client Portfolio 01617,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01618,Client Portfolio 01618,Advisor_23,Moderate,USD,2026-02-20 16:59:57
P01619,Client Portfolio 01619,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01620,Client Portfolio 01620,Advisor_20,Conservative,USD,2026-02-20 16:59:57
P01621,Client Portfolio 01621,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01622,Client Portfolio 01622,Advisor_17,Aggressive,USD,2026-02-20 16:59:57
P01623,Client Portfolio 01623,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01624,Client Portfolio 01624,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01625,Client Portfolio 01625,Advisor_25,Aggressive,USD,2026-02-20 16:59:57
P01626,Client Portfolio 01626,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01627,Client Portfolio 01627,Advisor_10,Moderate,USD,2026-02-20 16:59:57
P01628,Client Portfolio 01628,Advisor_24,Aggressive,USD,2026-02-20 16:59:57
P01629,Client Portfolio 01629,Advisor_08,Conservative,USD,2026-02-20 16:59:57
P01630,Client Portfolio 01630,Advisor_03,Aggressive,USD,2026-02-20 16:59:57
P01631,Client Portfolio 01631,Advisor_04,Moderate,USD,2026-02-20 16:59:57
P01632,Client Portfolio 01632,Advisor_20,Conservative,USD,2026-02-20 16:59:57
P01633,Client Portfolio 01633,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01634,Client Portfolio 01634,Advisor_24,Conservative,USD,2026-02-20 16:59:57
P01635,Client Portfolio 01635,Advisor_01,Moderate,USD,2026-02-20 16:59:57
P01636,Client Portfolio 01636,Advisor_23,Conservative,USD,2026-02-20 16:59:57
P01637,Client Portfolio 01637,Advisor_16,Aggressive,USD,2026-02-20 16:59:57
P01638,Client Portfolio 01638,Advisor_17,Moderate,USD,2026-02-20 16:59:57
P01639,Client Portfolio 01639,Advisor_24,Conservative,USD,2026-02-20 16:59:57
P01640,Client Portfolio 01640,Advisor_12,Conservative,USD,2026-02-20 16:59:57
P01641,Client Portfolio 01641,Advisor_25,Aggressive,USD,2026-02-20 16:59:57
P01642,Client Portfolio 01642,Advisor_24,Aggressive,USD,2026-02-20 16:59:57
P01643,Client Portfolio 01643,Advisor_25,Aggressive,USD,2026-02-20 16:59:57
P01644,Client Portfolio 01644,Advisor_11,Aggressive,USD,2026-02-20 16:59:57
P01645,Client Portfolio 01645,Advisor_09,Moderate,USD,2026-02-20 16:59:57
P01646,Client Portfolio 01646,Advisor_09,Moderate,USD,2026-02-20 16:59:57
P01647,Client Portfolio 01647,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01648,Client Portfolio 01648,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01649,Client Portfolio 01649,Advisor_12,Conservative,USD,2026-02-20 16:59:57
P01650,Client Portfolio 01650,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01651,Client Portfolio 01651,Advisor_06,Conservative,USD,2026-02-20 16:59:57
P01652,Client Portfolio 01652,Advisor_04,Aggressive,USD,2026-02-20 16:59:57
P01653,Client Portfolio 01653,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01654,Client Portfolio 01654,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01655,Client Portfolio 01655,Advisor_01,Conservative,USD,2026-02-20 16:59:57
P01656,Client Portfolio 01656,Advisor_01,Conservative,USD,2026-02-20 16:59:57
P01657,Client Portfolio 01657,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01658,Client Portfolio 01658,Advisor_05,Conservative,USD,2026-02-20 16:59:57
P01659,Client Portfolio 01659,Advisor_02,Moderate,USD,2026-02-20 16:59:57
P01660,Client Portfolio 01660,Advisor_23,Moderate,USD,2026-02-20 16:59:57
P01661,Client Portfolio 01661,Advisor_14,Conservative,USD,2026-02-20 16:59:57
P01662,Client Portfolio 01662,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01663,Client Portfolio 01663,Advisor_24,Moderate,USD,2026-02-20 16:59:57
P01664,Client Portfolio 01664,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01665,Client Portfolio 01665,Advisor_04,Moderate,USD,2026-02-20 16:59:57
P01666,Client Portfolio 01666,Advisor_02,Conservative,USD,2026-02-20 16:59:57
P01667,Client Portfolio 01667,Advisor_17,Aggressive,USD,2026-02-20 16:59:57
P01668,Client Portfolio 01668,Advisor_13,Conservative,USD,2026-02-20 16:59:57
P01669,Client Portfolio 01669,Advisor_15,Aggressive,USD,2026-02-20 16:59:57
P01670,Client Portfolio 01670,Advisor_25,Aggressive,USD,2026-02-20 16:59:57
P01671,Client Portfolio 01671,Advisor_11,Conservative,USD,2026-02-20 16:59:57
P01672,Client Portfolio 01672,Advisor_15,Conservative,USD,2026-02-20 16:59:57
P01673,Client Portfolio 01673,Advisor_07,Conservative,USD,2026-02-20 16:59:57
P01674,Client Portfolio 01674,Advisor_10,Moderate,USD,2026-02-20 16:59:57
P01675,Client Portfolio 01675,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01676,Client Portfolio 01676,Advisor_19,Aggressive,USD,2026-02-20 16:59:57
P01677,Client Portfolio 01677,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01678,Client Portfolio 01678,Advisor_24,Aggressive,USD,2026-02-20 16:59:57
P01679,Client Portfolio 01679,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01680,Client Portfolio 01680,Advisor_05,Conservative,USD,2026-02-20 16:59:57
P01681,Client Portfolio 01681,Advisor_14,Conservative,USD,2026-02-20 16:59:57
P01682,Client Portfolio 01682,Advisor_18,Moderate,USD,2026-02-20 16:59:57
P01683,Client Portfolio 01683,Advisor_23,Aggressive,USD,2026-02-20 16:59:57
P01684,Client Portfolio 01684,Advisor_11,Conservative,USD,2026-02-20 16:59:57
P01685,Client Portfolio 01685,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01686,Client Portfolio 01686,Advisor_24,Moderate,USD,2026-02-20 16:59:57
P01687,Client Portfolio 01687,Advisor_04,Conservative,USD,2026-02-20 16:59:57
P01688,Client Portfolio 01688,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01689,Client Portfolio 01689,Advisor_02,Aggressive,USD,2026-02-20 16:59:57
P01690,Client Portfolio 01690,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01691,Client Portfolio 01691,Advisor_03,Conservative,USD,2026-02-20 16:59:57
P01692,Client Portfolio 01692,Advisor_08,Aggressive,USD,2026-02-20 16:59:57
P01693,Client Portfolio 01693,Advisor_17,Moderate,USD,2026-02-20 16:59:57
P01694,Client Portfolio 01694,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01695,Client Portfolio 01695,Advisor_24,Conservative,USD,2026-02-20 16:59:57
P01696,Client Portfolio 01696,Advisor_04,Moderate,USD,2026-02-20 16:59:57
P01697,Client Portfolio 01697,Advisor_21,Aggressive,USD,2026-02-20 16:59:57
P01698,Client Portfolio 01698,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01699,Client Portfolio 01699,Advisor_02,Moderate,USD,2026-02-20 16:59:57
P01700,Client Portfolio 01700,Advisor_05,Conservative,USD,2026-02-20 16:59:57
P01701,Client Portfolio 01701,Advisor_09,Aggressive,USD,2026-02-20 16:59:57
P01702,Client Portfolio 01702,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01703,Client Portfolio 01703,Advisor_24,Moderate,USD,2026-02-20 16:59:57
P01704,Client Portfolio 01704,Advisor_15,Conservative,USD,2026-02-20 16:59:57
P01705,Client Portfolio 01705,Advisor_03,Aggressive,USD,2026-02-20 16:59:57
P01706,Client Portfolio 01706,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01707,Client Portfolio 01707,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01708,Client Portfolio 01708,Advisor_04,Conservative,USD,2026-02-20 16:59:57
P01709,Client Portfolio 01709,Advisor_15,Moderate,USD,2026-02-20 16:59:57
P01710,Client Portfolio 01710,Advisor_04,Moderate,USD,2026-02-20 16:59:57
P01711,Client Portfolio 01711,Advisor_25,Conservative,USD,2026-02-20 16:59:57
P01712,Client Portfolio 01712,Advisor_10,Moderate,USD,2026-02-20 16:59:57
P01713,Client Portfolio 01713,Advisor_04,Conservative,USD,2026-02-20 16:59:57
P01714,Client Portfolio 01714,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01715,Client Portfolio 01715,Advisor_23,Moderate,USD,2026-02-20 16:59:57
P01716,Client Portfolio 01716,Advisor_02,Conservative,USD,2026-02-20 16:59:57
P01717,Client Portfolio 01717,Advisor_11,Conservative,USD,2026-02-20 16:59:57
P01718,Client Portfolio 01718,Advisor_23,Conservative,USD,2026-02-20 16:59:57
P01719,Client Portfolio 01719,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01720,Client Portfolio 01720,Advisor_02,Moderate,USD,2026-02-20 16:59:57
P01721,Client Portfolio 01721,Advisor_09,Aggressive,USD,2026-02-20 16:59:57
P01722,Client Portfolio 01722,Advisor_06,Conservative,USD,2026-02-20 16:59:57
P01723,Client Portfolio 01723,Advisor_13,Aggressive,USD,2026-02-20 16:59:57
P01724,Client Portfolio 01724,Advisor_18,Moderate,USD,2026-02-20 16:59:57
P01725,Client Portfolio 01725,Advisor_08,Conservative,USD,2026-02-20 16:59:57
P01726,Client Portfolio 01726,Advisor_04,Aggressive,USD,2026-02-20 16:59:57
P01727,Client Portfolio 01727,Advisor_05,Conservative,USD,2026-02-20 16:59:57
P01728,Client Portfolio 01728,Advisor_02,Aggressive,USD,2026-02-20 16:59:57
P01729,Client Portfolio 01729,Advisor_08,Conservative,USD,2026-02-20 16:59:57
P01730,Client Portfolio 01730,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01731,Client Portfolio 01731,Advisor_21,Aggressive,USD,2026-02-20 16:59:57
P01732,Client Portfolio 01732,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01733,Client Portfolio 01733,Advisor_09,Aggressive,USD,2026-02-20 16:59:57
P01734,Client Portfolio 01734,Advisor_03,Conservative,USD,2026-02-20 16:59:57
P01735,Client Portfolio 01735,Advisor_03,Conservative,USD,2026-02-20 16:59:57
P01736,Client Portfolio 01736,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01737,Client Portfolio 01737,Advisor_05,Conservative,USD,2026-02-20 16:59:57
P01738,Client Portfolio 01738,Advisor_11,Conservative,USD,2026-02-20 16:59:57
P01739,Client Portfolio 01739,Advisor_15,Conservative,USD,2026-02-20 16:59:57
P01740,Client Portfolio 01740,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01741,Client Portfolio 01741,Advisor_24,Moderate,USD,2026-02-20 16:59:57
P01742,Client Portfolio 01742,Advisor_01,Moderate,USD,2026-02-20 16:59:57
P01743,Client Portfolio 01743,Advisor_14,Conservative,USD,2026-02-20 16:59:57
P01744,Client Portfolio 01744,Advisor_07,Aggressive,USD,2026-02-20 16:59:57
P01745,Client Portfolio 01745,Advisor_09,Conservative,USD,2026-02-20 16:59:57
P01746,Client Portfolio 01746,Advisor_05,Conservative,USD,2026-02-20 16:59:57
P01747,Client Portfolio 01747,Advisor_20,Moderate,USD,2026-02-20 16:59:57
P01748,Client Portfolio 01748,Advisor_21,Conservative,USD,2026-02-20 16:59:57
P01749,Client Portfolio 01749,Advisor_14,Aggressive,USD,2026-02-20 16:59:57
P01750,Client Portfolio 01750,Advisor_16,Conservative,USD,2026-02-20 16:59:57
P01751,Client Portfolio 01751,Advisor_09,Moderate,USD,2026-02-20 16:59:57
P01752,Client Portfolio 01752,Advisor_14,Conservative,USD,2026-02-20 16:59:57
P01753,Client Portfolio 01753,Advisor_17,Conservative,USD,2026-02-20 16:59:57
P01754,Client Portfolio 01754,Advisor_18,Moderate,USD,2026-02-20 16:59:57
P01755,Client Portfolio 01755,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01756,Client Portfolio 01756,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01757,Client Portfolio 01757,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01758,Client Portfolio 01758,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01759,Client Portfolio 01759,Advisor_13,Conservative,USD,2026-02-20 16:59:57
P01760,Client Portfolio 01760,Advisor_01,Moderate,USD,2026-02-20 16:59:57
P01761,Client Portfolio 01761,Advisor_08,Conservative,USD,2026-02-20 16:59:57
P01762,Client Portfolio 01762,Advisor_25,Conservative,USD,2026-02-20 16:59:57
P01763,Client Portfolio 01763,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01764,Client Portfolio 01764,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01765,Client Portfolio 01765,Advisor_08,Aggressive,USD,2026-02-20 16:59:57
P01766,Client Portfolio 01766,Advisor_04,Conservative,USD,2026-02-20 16:59:57
P01767,Client Portfolio 01767,Advisor_08,Conservative,USD,2026-02-20 16:59:57
P01768,Client Portfolio 01768,Advisor_24,Conservative,USD,2026-02-20 16:59:57
P01769,Client Portfolio 01769,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01770,Client Portfolio 01770,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01771,Client Portfolio 01771,Advisor_06,Conservative,USD,2026-02-20 16:59:57
P01772,Client Portfolio 01772,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01773,Client Portfolio 01773,Advisor_24,Moderate,USD,2026-02-20 16:59:57
P01774,Client Portfolio 01774,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01775,Client Portfolio 01775,Advisor_23,Moderate,USD,2026-02-20 16:59:57
P01776,Client Portfolio 01776,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01777,Client Portfolio 01777,Advisor_19,Aggressive,USD,2026-02-20 16:59:57
P01778,Client Portfolio 01778,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01779,Client Portfolio 01779,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01780,Client Portfolio 01780,Advisor_03,Conservative,USD,2026-02-20 16:59:57
P01781,Client Portfolio 01781,Advisor_20,Conservative,USD,2026-02-20 16:59:57
P01782,Client Portfolio 01782,Advisor_17,Moderate,USD,2026-02-20 16:59:57
P01783,Client Portfolio 01783,Advisor_11,Aggressive,USD,2026-02-20 16:59:57
P01784,Client Portfolio 01784,Advisor_07,Aggressive,USD,2026-02-20 16:59:57
P01785,Client Portfolio 01785,Advisor_11,Moderate,USD,2026-02-20 16:59:57
P01786,Client Portfolio 01786,Advisor_11,Conservative,USD,2026-02-20 16:59:57
P01787,Client Portfolio 01787,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01788,Client Portfolio 01788,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01789,Client Portfolio 01789,Advisor_17,Aggressive,USD,2026-02-20 16:59:57
P01790,Client Portfolio 01790,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01791,Client Portfolio 01791,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01792,Client Portfolio 01792,Advisor_04,Moderate,USD,2026-02-20 16:59:57
P01793,Client Portfolio 01793,Advisor_11,Conservative,USD,2026-02-20 16:59:57
P01794,Client Portfolio 01794,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01795,Client Portfolio 01795,Advisor_14,Moderate,USD,2026-02-20 16:59:57
P01796,Client Portfolio 01796,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01797,Client Portfolio 01797,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01798,Client Portfolio 01798,Advisor_18,Moderate,USD,2026-02-20 16:59:57
P01799,Client Portfolio 01799,Advisor_20,Moderate,USD,2026-02-20 16:59:57
P01800,Client Portfolio 01800,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01801,Client Portfolio 01801,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01802,Client Portfolio 01802,Advisor_24,Moderate,USD,2026-02-20 16:59:57
P01803,Client Portfolio 01803,Advisor_05,Conservative,USD,2026-02-20 16:59:57
P01804,Client Portfolio 01804,Advisor_01,Aggressive,USD,2026-02-20 16:59:57
P01805,Client Portfolio 01805,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01806,Client Portfolio 01806,Advisor_25,Aggressive,USD,2026-02-20 16:59:57
P01807,Client Portfolio 01807,Advisor_02,Conservative,USD,2026-02-20 16:59:57
P01808,Client Portfolio 01808,Advisor_11,Aggressive,USD,2026-02-20 16:59:57
P01809,Client Portfolio 01809,Advisor_20,Conservative,USD,2026-02-20 16:59:57
P01810,Client Portfolio 01810,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01811,Client Portfolio 01811,Advisor_16,Conservative,USD,2026-02-20 16:59:57
P01812,Client Portfolio 01812,Advisor_24,Conservative,USD,2026-02-20 16:59:57
P01813,Client Portfolio 01813,Advisor_12,Aggressive,USD,2026-02-20 16:59:57
P01814,Client Portfolio 01814,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01815,Client Portfolio 01815,Advisor_03,Aggressive,USD,2026-02-20 16:59:57
P01816,Client Portfolio 01816,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01817,Client Portfolio 01817,Advisor_11,Moderate,USD,2026-02-20 16:59:57
P01818,Client Portfolio 01818,Advisor_09,Conservative,USD,2026-02-20 16:59:57
P01819,Client Portfolio 01819,Advisor_23,Conservative,USD,2026-02-20 16:59:57
P01820,Client Portfolio 01820,Advisor_09,Moderate,USD,2026-02-20 16:59:57
P01821,Client Portfolio 01821,Advisor_24,Conservative,USD,2026-02-20 16:59:57
P01822,Client Portfolio 01822,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01823,Client Portfolio 01823,Advisor_14,Aggressive,USD,2026-02-20 16:59:57
P01824,Client Portfolio 01824,Advisor_14,Moderate,USD,2026-02-20 16:59:57
P01825,Client Portfolio 01825,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01826,Client Portfolio 01826,Advisor_13,Conservative,USD,2026-02-20 16:59:57
P01827,Client Portfolio 01827,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01828,Client Portfolio 01828,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01829,Client Portfolio 01829,Advisor_22,Conservative,USD,2026-02-20 16:59:57
P01830,Client Portfolio 01830,Advisor_15,Conservative,USD,2026-02-20 16:59:57
P01831,Client Portfolio 01831,Advisor_02,Conservative,USD,2026-02-20 16:59:57
P01832,Client Portfolio 01832,Advisor_11,Conservative,USD,2026-02-20 16:59:57
P01833,Client Portfolio 01833,Advisor_04,Conservative,USD,2026-02-20 16:59:57
P01834,Client Portfolio 01834,Advisor_06,Aggressive,USD,2026-02-20 16:59:57
P01835,Client Portfolio 01835,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01836,Client Portfolio 01836,Advisor_18,Aggressive,USD,2026-02-20 16:59:57
P01837,Client Portfolio 01837,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01838,Client Portfolio 01838,Advisor_20,Aggressive,USD,2026-02-20 16:59:57
P01839,Client Portfolio 01839,Advisor_23,Conservative,USD,2026-02-20 16:59:57
P01840,Client Portfolio 01840,Advisor_21,Conservative,USD,2026-02-20 16:59:57
P01841,Client Portfolio 01841,Advisor_14,Conservative,USD,2026-02-20 16:59:57
P01842,Client Portfolio 01842,Advisor_04,Moderate,USD,2026-02-20 16:59:57
P01843,Client Portfolio 01843,Advisor_07,Moderate,USD,2026-02-20 16:59:57
P01844,Client Portfolio 01844,Advisor_18,Moderate,USD,2026-02-20 16:59:57
P01845,Client Portfolio 01845,Advisor_24,Moderate,USD,2026-02-20 16:59:57
P01846,Client Portfolio 01846,Advisor_22,Conservative,USD,2026-02-20 16:59:57
P01847,Client Portfolio 01847,Advisor_08,Conservative,USD,2026-02-20 16:59:57
P01848,Client Portfolio 01848,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01849,Client Portfolio 01849,Advisor_16,Conservative,USD,2026-02-20 16:59:57
P01850,Client Portfolio 01850,Advisor_12,Conservative,USD,2026-02-20 16:59:57
P01851,Client Portfolio 01851,Advisor_03,Conservative,USD,2026-02-20 16:59:57
P01852,Client Portfolio 01852,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01853,Client Portfolio 01853,Advisor_16,Conservative,USD,2026-02-20 16:59:57
P01854,Client Portfolio 01854,Advisor_01,Conservative,USD,2026-02-20 16:59:57
P01855,Client Portfolio 01855,Advisor_21,Conservative,USD,2026-02-20 16:59:57
P01856,Client Portfolio 01856,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01857,Client Portfolio 01857,Advisor_04,Moderate,USD,2026-02-20 16:59:57
P01858,Client Portfolio 01858,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01859,Client Portfolio 01859,Advisor_22,Conservative,USD,2026-02-20 16:59:57
P01860,Client Portfolio 01860,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01861,Client Portfolio 01861,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01862,Client Portfolio 01862,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01863,Client Portfolio 01863,Advisor_15,Conservative,USD,2026-02-20 16:59:57
P01864,Client Portfolio 01864,Advisor_15,Moderate,USD,2026-02-20 16:59:57
P01865,Client Portfolio 01865,Advisor_08,Aggressive,USD,2026-02-20 16:59:57
P01866,Client Portfolio 01866,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01867,Client Portfolio 01867,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01868,Client Portfolio 01868,Advisor_04,Conservative,USD,2026-02-20 16:59:57
P01869,Client Portfolio 01869,Advisor_12,Aggressive,USD,2026-02-20 16:59:57
P01870,Client Portfolio 01870,Advisor_14,Aggressive,USD,2026-02-20 16:59:57
P01871,Client Portfolio 01871,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01872,Client Portfolio 01872,Advisor_02,Aggressive,USD,2026-02-20 16:59:57
P01873,Client Portfolio 01873,Advisor_17,Moderate,USD,2026-02-20 16:59:57
P01874,Client Portfolio 01874,Advisor_18,Moderate,USD,2026-02-20 16:59:57
P01875,Client Portfolio 01875,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01876,Client Portfolio 01876,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01877,Client Portfolio 01877,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01878,Client Portfolio 01878,Advisor_23,Conservative,USD,2026-02-20 16:59:57
P01879,Client Portfolio 01879,Advisor_19,Aggressive,USD,2026-02-20 16:59:57
P01880,Client Portfolio 01880,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01881,Client Portfolio 01881,Advisor_20,Conservative,USD,2026-02-20 16:59:57
P01882,Client Portfolio 01882,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01883,Client Portfolio 01883,Advisor_06,Aggressive,USD,2026-02-20 16:59:57
P01884,Client Portfolio 01884,Advisor_07,Conservative,USD,2026-02-20 16:59:57
P01885,Client Portfolio 01885,Advisor_14,Conservative,USD,2026-02-20 16:59:57
P01886,Client Portfolio 01886,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01887,Client Portfolio 01887,Advisor_21,Conservative,USD,2026-02-20 16:59:57
P01888,Client Portfolio 01888,Advisor_20,Conservative,USD,2026-02-20 16:59:57
P01889,Client Portfolio 01889,Advisor_24,Aggressive,USD,2026-02-20 16:59:57
P01890,Client Portfolio 01890,Advisor_03,Conservative,USD,2026-02-20 16:59:57
P01891,Client Portfolio 01891,Advisor_18,Moderate,USD,2026-02-20 16:59:57
P01892,Client Portfolio 01892,Advisor_11,Aggressive,USD,2026-02-20 16:59:57
P01893,Client Portfolio 01893,Advisor_17,Moderate,USD,2026-02-20 16:59:57
P01894,Client Portfolio 01894,Advisor_01,Moderate,USD,2026-02-20 16:59:57
P01895,Client Portfolio 01895,Advisor_20,Moderate,USD,2026-02-20 16:59:57
P01896,Client Portfolio 01896,Advisor_14,Conservative,USD,2026-02-20 16:59:57
P01897,Client Portfolio 01897,Advisor_05,Conservative,USD,2026-02-20 16:59:57
P01898,Client Portfolio 01898,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01899,Client Portfolio 01899,Advisor_04,Aggressive,USD,2026-02-20 16:59:57
P01900,Client Portfolio 01900,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01901,Client Portfolio 01901,Advisor_10,Aggressive,USD,2026-02-20 16:59:57
P01902,Client Portfolio 01902,Advisor_12,Aggressive,USD,2026-02-20 16:59:57
P01903,Client Portfolio 01903,Advisor_09,Moderate,USD,2026-02-20 16:59:57
P01904,Client Portfolio 01904,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01905,Client Portfolio 01905,Advisor_16,Conservative,USD,2026-02-20 16:59:57
P01906,Client Portfolio 01906,Advisor_09,Moderate,USD,2026-02-20 16:59:57
P01907,Client Portfolio 01907,Advisor_20,Moderate,USD,2026-02-20 16:59:57
P01908,Client Portfolio 01908,Advisor_23,Moderate,USD,2026-02-20 16:59:57
P01909,Client Portfolio 01909,Advisor_13,Aggressive,USD,2026-02-20 16:59:57
P01910,Client Portfolio 01910,Advisor_11,Moderate,USD,2026-02-20 16:59:57
P01911,Client Portfolio 01911,Advisor_02,Moderate,USD,2026-02-20 16:59:57
P01912,Client Portfolio 01912,Advisor_09,Aggressive,USD,2026-02-20 16:59:57
P01913,Client Portfolio 01913,Advisor_01,Moderate,USD,2026-02-20 16:59:57
P01914,Client Portfolio 01914,Advisor_10,Moderate,USD,2026-02-20 16:59:57
P01915,Client Portfolio 01915,Advisor_16,Aggressive,USD,2026-02-20 16:59:57
P01916,Client Portfolio 01916,Advisor_22,Conservative,USD,2026-02-20 16:59:57
P01917,Client Portfolio 01917,Advisor_08,Conservative,USD,2026-02-20 16:59:57
P01918,Client Portfolio 01918,Advisor_24,Moderate,USD,2026-02-20 16:59:57
P01919,Client Portfolio 01919,Advisor_11,Conservative,USD,2026-02-20 16:59:57
P01920,Client Portfolio 01920,Advisor_14,Moderate,USD,2026-02-20 16:59:57
P01921,Client Portfolio 01921,Advisor_03,Conservative,USD,2026-02-20 16:59:57
P01922,Client Portfolio 01922,Advisor_07,Aggressive,USD,2026-02-20 16:59:57
P01923,Client Portfolio 01923,Advisor_14,Moderate,USD,2026-02-20 16:59:57
P01924,Client Portfolio 01924,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01925,Client Portfolio 01925,Advisor_12,Aggressive,USD,2026-02-20 16:59:57
P01926,Client Portfolio 01926,Advisor_17,Moderate,USD,2026-02-20 16:59:57
P01927,Client Portfolio 01927,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01928,Client Portfolio 01928,Advisor_17,Moderate,USD,2026-02-20 16:59:57
P01929,Client Portfolio 01929,Advisor_25,Aggressive,USD,2026-02-20 16:59:57
P01930,Client Portfolio 01930,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01931,Client Portfolio 01931,Advisor_07,Aggressive,USD,2026-02-20 16:59:57
P01932,Client Portfolio 01932,Advisor_07,Aggressive,USD,2026-02-20 16:59:57
P01933,Client Portfolio 01933,Advisor_08,Conservative,USD,2026-02-20 16:59:57
P01934,Client Portfolio 01934,Advisor_02,Aggressive,USD,2026-02-20 16:59:57
P01935,Client Portfolio 01935,Advisor_23,Conservative,USD,2026-02-20 16:59:57
P01936,Client Portfolio 01936,Advisor_12,Aggressive,USD,2026-02-20 16:59:57
P01937,Client Portfolio 01937,Advisor_17,Moderate,USD,2026-02-20 16:59:57
